Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Future Value Notional
Fixed,0.665,nan,0.0,ACT/360,6000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,6000000.0,USD,MTH,MTH,0.0
Fixed,0.235,nan,0.0,ACT/360,31000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,31000000.0,USD,MTH,MTH,0.0
Fixed,0.2336,nan,0.0,ACT/360,11000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,11000000.0,USD,MTH,MTH,0.0
Fixed,1.914,nan,0.0,ACT/360,47000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,47000000.0,USD,MTH,MTH,0.0
Fixed,2.039,nan,0.0,ACT/360,40000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,40000000.0,USD,MTH,MTH,0.0
Fixed,1.914,nan,0.0,ACT/360,47000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,47000000.0,USD,MTH,MTH,0.0
Fixed,2.039,nan,0.0,ACT/360,40000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,40000000.0,USD,MTH,MTH,0.0
Fixed,0.2535,nan,0.0,ACT/360,460000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,460000000.0,USD,MTH,MTH,0.0
Fixed,2.042,nan,0.0,ACT/360,10000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,10000000.0,USD,MTH,MTH,0.0
Fixed,1.663,nan,0.0,ACT/360,2000000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,2000000000.0,USD,MTH,MTH,0.0
Fixed,7.195,nan,0.0,ACT/360,85000000.0,MXN,MTH,MTH,Float,0.0,MXN.MXN-TIIE-Banxico.28D.MXN-TIIE-Banxico,0.0,ACT/360,85000000.0,MXN,MTH,MTH,0.0
Fixed,0.225,nan,0.0,ACT/360,47000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,0.0,ACT/360,47000000.0,EUR,MTH,MTH,0.0
Fixed,1.5565,nan,0.0,ACT/365.FIXED,80000000.0,PLN,MTH,MTH,Float,0.0,PLN.PLN-WIBOR-WIBO.6M.PLN-WIBOR-WIBO,0.0,ACT/365.FIXED,80000000.0,PLN,MTH,MTH,0.0
Fixed,1.488,nan,0.0,ACT/360,1000000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,1000000000.0,USD,MTH,MTH,0.0
Fixed,1.647,nan,0.0,ACT/360,1000000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,1000000000.0,USD,MTH,MTH,0.0
Fixed,0.143,nan,0.0,ACT/360,43000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,0.0,ACT/360,43000000.0,EUR,MTH,MTH,0.0
Fixed,1.71,nan,0.0,ACT/365.FIXED,220000000.0,PLN,MTH,MTH,Float,0.0,PLN.PLN-WIBOR-WIBO.6M.PLN-WIBOR-WIBO,0.0,ACT/365.FIXED,220000000.0,PLN,MTH,MTH,0.0
Fixed,2.04,nan,0.0,ACT/365.FIXED,80000000.0,PLN,MTH,MTH,Float,0.0,PLN.PLN-WIBOR-WIBO.6M.PLN-WIBOR-WIBO,0.0,ACT/365.FIXED,80000000.0,PLN,MTH,MTH,0.0
Fixed,2.04,nan,0.0,ACT/365.FIXED,80000000.0,PLN,MTH,MTH,Float,0.0,PLN.PLN-WIBOR-WIBO.6M.PLN-WIBOR-WIBO,0.0,ACT/365.FIXED,80000000.0,PLN,MTH,MTH,0.0
Fixed,6.679,nan,0.0,ACT/365.FIXED,2000000000.0,ZAR,MTH,MTH,Float,0.0,ZAR.ZAR-JIBAR-SAFEX.3M.ZAR-JIBAR-SAFEX,0.0,ACT/365.FIXED,2000000000.0,ZAR,MTH,MTH,0.0
Fixed,7.744,nan,0.0,ACT/365.FIXED,200000000.0,ZAR,MTH,MTH,Float,0.0,ZAR.ZAR-JIBAR-SAFEX.3M.ZAR-JIBAR-SAFEX,0.0,ACT/365.FIXED,200000000.0,ZAR,MTH,MTH,0.0
Fixed,7.7,nan,0.0,ACT/365.FIXED,100000000.0,ZAR,MTH,MTH,Float,0.0,ZAR.ZAR-JIBAR-SAFEX.3M.ZAR-JIBAR-SAFEX,0.0,ACT/365.FIXED,100000000.0,ZAR,MTH,MTH,0.0
Fixed,7.709,nan,0.0,ACT/365.FIXED,150000000.0,ZAR,MTH,MTH,Float,0.0,ZAR.ZAR-JIBAR-SAFEX.3M.ZAR-JIBAR-SAFEX,0.0,ACT/365.FIXED,150000000.0,ZAR,MTH,MTH,0.0
Fixed,2.798,nan,0.0,ACT/360,90000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,90000000.0,USD,MTH,MTH,0.0
Fixed,1.93,nan,0.0,ACT/360,100000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,100000000.0,USD,MTH,MTH,0.0
Fixed,1.8,nan,0.0,ACT/360,120000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,120000000.0,USD,MTH,MTH,0.0
Fixed,2.66,nan,0.0,ACT/360,110000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,110000000.0,USD,MTH,MTH,0.0
Fixed,0.342,nan,0.0,ACT/360,11000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,11000000.0,USD,MTH,MTH,0.0
Fixed,0.342,nan,0.0,ACT/360,4000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,4000000.0,USD,MTH,MTH,0.0
Fixed,0.342,nan,0.0,ACT/360,4000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,4000000.0,USD,MTH,MTH,0.0
Fixed,0.342,nan,0.0,ACT/360,1000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,1000000.0,USD,MTH,MTH,0.0
Fixed,0.342,nan,0.0,ACT/360,2000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,2000000.0,USD,MTH,MTH,0.0
Fixed,0.882,nan,0.0,ACT/365.FIXED,15000000.0,SGD,MTH,MTH,Float,0.0,SGD.SGD-SOR-VWAP.6M.SGD-SOR-VWAP,0.0,ACT/365.FIXED,15000000.0,SGD,MTH,MTH,0.0
Fixed,0.47,nan,0.0,ACT/365.FIXED,47000000.0,SGD,MTH,MTH,Float,0.0,SGD.SGD-SOR-VWAP.6M.SGD-SOR-VWAP,0.0,ACT/365.FIXED,47000000.0,SGD,MTH,MTH,0.0
Fixed,4.56,nan,0.0,ACT/365.FIXED,200000000.0,ZAR,MTH,MTH,Float,0.0,ZAR.ZAR-JIBAR-SAFEX.3M.ZAR-JIBAR-SAFEX,0.0,ACT/365.FIXED,200000000.0,ZAR,MTH,MTH,0.0
Fixed,5.6465,nan,0.0,ACT/365.FIXED,85000000.0,ZAR,MTH,MTH,Float,0.0,ZAR.ZAR-JIBAR-SAFEX.3M.ZAR-JIBAR-SAFEX,0.0,ACT/365.FIXED,85000000.0,ZAR,MTH,MTH,0.0
Fixed,0.19,nan,0.0,ACT/365.FIXED,2200000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,2200000000.0,CAD,MTH,MTH,0.0
Fixed,0.22,nan,0.0,ACT/365.FIXED,580000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,580000000.0,CAD,MTH,MTH,0.0
Fixed,0.27688,nan,0.0,ACT/360,150000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,150000000.0,USD,MTH,MTH,0.0
FIXED,2.0,nan,0.0,30/360,41000000.0,USD,6M,nan,FLOAT,0.0,USD.LIBOR.3M.BBA,0.0,ACT/360,41000000.0,USD,3M,3M,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,4000000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,4000000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,930000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,930000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,730000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,730000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,22000000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,22000000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,2000000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,2000000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,1000000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,1000000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,460000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,460000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,1000000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,1000000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,560000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,560000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,2000000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,2000000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,740000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,740000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,500000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,500000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,160000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,160000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,4000000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,4000000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,3000000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,3000000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,1000000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,1000000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,2000000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,2000000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,270000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,270000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,310000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,310000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,1000000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,1000000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,720000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,720000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,160000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,160000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,530000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,530000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,80000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,80000.0,NZD,MTH,MTH,0.0
Fixed,3.25,nan,0.0,ACT/365.FIXED,1000000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,1000000.0,NZD,MTH,MTH,0.0
Fixed,0.348,nan,0.0,ACT/360,110000000.0,EUR,MTH,MTH,Float,0.0,EUR.EONIA.1T.OIS-COMPOUND,0.0,ACT/360,110000000.0,EUR,MTH,MTH,0.0
Fixed,3.9225,nan,0.0,ACT/365.FIXED,580000000.0,NZD,MTH,MTH,Float,0.0,NZD-NZIONA-OIS Compound,0.0,ACT/365.FIXED,580000000.0,NZD,MTH,MTH,0.0
Fixed,2.9625,nan,0.0,ACT/365.FIXED,2000000000.0,AUD,MTH,MTH,Float,0.0,AUD-AONIA-OIS Compound,0.0,ACT/365.FIXED,2000000000.0,AUD,MTH,MTH,0.0
Fixed,3.31,nan,0.0,ACT/365.FIXED,580000000.0,AUD,MTH,MTH,Float,0.0,AUD-AONIA-OIS Compound,0.0,ACT/365.FIXED,580000000.0,AUD,MTH,MTH,0.0
Fixed,5.455,nan,0.0,ACT/360,290000000.0,CZK,MTH,MTH,Float,0.0,CZK-PRIBOR,0.0,ACT/360,290000000.0,CZK,MTH,MTH,0.0
Fixed,3.222,nan,0.0,ACT/360,71000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,71000000.0,USD,MTH,MTH,0.0
Fixed,3.681,nan,0.0,ACT/360,210000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,210000000.0,USD,MTH,MTH,0.0
Fixed,2.835,nan,0.0,ACT/365.FIXED,25000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-OIS Compound,0.0,ACT/365.FIXED,25000000.0,GBP,MTH,MTH,0.0
Fixed,3.885,nan,0.0,1/1,210000000.0,USD,MTH,MTH,Float,0.0,USA-CPI-U,0.0,1/1,210000000.0,USD,MTH,MTH,0.0
Fixed,3.885,nan,0.0,1/1,150000000.0,USD,MTH,MTH,Float,0.0,USA-CPI-U,0.0,1/1,150000000.0,USD,MTH,MTH,0.0
Fixed,4.038,nan,0.0,1/1,54000000.0,USD,MTH,MTH,Float,0.0,USA-CPI-U,0.0,1/1,54000000.0,USD,MTH,MTH,0.0
Fixed,3.4,nan,0.0,1/1,170000000.0,USD,MTH,MTH,Float,0.0,USA-CPI-U,0.0,1/1,170000000.0,USD,MTH,MTH,0.0
Fixed,3.4,nan,0.0,1/1,170000000.0,USD,MTH,MTH,Float,0.0,USA-CPI-U,0.0,1/1,170000000.0,USD,MTH,MTH,0.0
Fixed,3.55,nan,0.0,1/1,170000000.0,USD,MTH,MTH,Float,0.0,USA-CPI-U,0.0,1/1,170000000.0,USD,MTH,MTH,0.0
Fixed,3.5575,nan,0.0,ACT/365.FIXED,34000000.0,CAD,MTH,MTH,Float,0.0,CAD-CDOR,0.0,ACT/365.FIXED,34000000.0,CAD,MTH,MTH,0.0
Fixed,0.54,nan,0.0,ACT/360,1000000000.0,EUR,MTH,MTH,Float,0.0,EUR-EuroSTR-OIS Compound,0.0,ACT/360,1000000000.0,EUR,MTH,MTH,0.0
Fixed,1.001,nan,0.0,ACT/360,1000000000.0,EUR,MTH,MTH,Float,0.0,EUR-EuroSTR-OIS Compound,0.0,ACT/360,1000000000.0,EUR,MTH,MTH,0.0
Fixed,2.821,nan,0.0,ACT/360,4000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,4000000.0,USD,MTH,MTH,0.0
Fixed,2.9332,nan,0.0,ACT/360,4000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,4000000.0,USD,MTH,MTH,0.0
Fixed,2.71476,nan,0.0,ACT/360,150000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,150000000.0,USD,MTH,MTH,0.0
Fixed,3.25812,nan,0.0,ACT/360,150000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,150000000.0,USD,MTH,MTH,0.0
Fixed,3.74538,nan,0.0,ACT/360,290000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,290000000.0,USD,MTH,MTH,0.0
Fixed,3.68055,nan,0.0,ACT/360,150000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,150000000.0,USD,MTH,MTH,0.0
Fixed,1.43885,nan,0.0,ACT/360,14000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1Y.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,14000000.0,USD,MTH,MTH,0.0
Fixed,1.92,nan,0.0,ACT/365.FIXED,36000000000.0,KRW,MTH,MTH,Float,0.0,KRW.KRW-CD-KSDA-Bloomberg.3M.KRW-CD-KSDA-Bloomberg,0.0,ACT/365.FIXED,36000000000.0,KRW,MTH,MTH,0.0
Fixed,0.256,nan,0.0,ACT/365.FIXED,48000000.0,AUD,MTH,MTH,Float,0.0,AUD.AUD-BBR-BBSW.6M.AUD-BBR-BBSW,0.0,ACT/365.FIXED,48000000.0,AUD,MTH,MTH,0.0
Fixed,0.716,nan,0.0,ACT/365.FIXED,19000000.0,AUD,MTH,MTH,Float,0.0,AUD.AUD-BBR-BBSW.6M.AUD-BBR-BBSW,0.0,ACT/365.FIXED,19000000.0,AUD,MTH,MTH,0.0
Fixed,0.459,nan,0.0,ACT/360,5000000.0,CHF,MTH,MTH,Float,0.0,CHF.CHF-LIBOR-BBA.6M.CHF-LIBOR-BBA,0.0,ACT/360,5000000.0,CHF,MTH,MTH,0.0
Fixed,0.379,nan,0.0,ACT/360,8000000.0,CHF,MTH,MTH,Float,0.0,CHF.CHF-LIBOR-BBA.6M.CHF-LIBOR-BBA,0.0,ACT/360,8000000.0,CHF,MTH,MTH,0.0
Fixed,6.2075,nan,0.0,BUS/252,1000000000.0,BRL,MTH,MTH,Float,0.0,BRL.BRL-CDI.1T.BRL-CDI,0.0,BUS/252,1000000000.0,BRL,MTH,MTH,0.0
Fixed,0.279,nan,0.0,ACT/360,2000000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,2000000000.0,USD,MTH,MTH,0.0
Fixed,0.491,nan,0.0,ACT/360,2000000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,2000000000.0,USD,MTH,MTH,0.0
Fixed,0.385,nan,0.0,ACT/360,2100000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,2100000000.0,USD,MTH,MTH,0.0
Fixed,1.719,nan,0.0,ACT/365.FIXED,83000000.0,GBP,MTH,MTH,Float,0.0,GBP.LIBOR.6M.BBA,0.0,ACT/365.FIXED,83000000.0,GBP,MTH,MTH,0.0
Fixed,0.929,nan,0.0,ACT/365.FIXED,390000000.0,GBP,MTH,MTH,Float,0.0,GBP.WMBA.1Y.SONIA-COMPOUND,0.0,ACT/365.FIXED,390000000.0,GBP,MTH,MTH,0.0
Fixed,0.5825,nan,0.0,ACT/365.FIXED,26000000.0,CAD,MTH,MTH,Float,0.0,CAD.CORRA.1T.OIS-COMPOUND,0.0,ACT/365.FIXED,26000000.0,CAD,MTH,MTH,0.0
Fixed,0.5825,nan,0.0,ACT/365.FIXED,300000000.0,CAD,MTH,MTH,Float,0.0,CAD.CORRA.1T.OIS-COMPOUND,0.0,ACT/365.FIXED,300000000.0,CAD,MTH,MTH,0.0
Fixed,4.061,nan,0.0,ACT/365.FIXED,21000000.0,NZD,MTH,MTH,Float,0.0,NZD-BKBM FRA,0.0,ACT/365.FIXED,21000000.0,NZD,MTH,MTH,0.0
Fixed,1.507,nan,0.0,ACT/360,10000000.0,CHF,MTH,MTH,Float,0.0,CHF-SARON-OIS Compound,0.0,ACT/360,10000000.0,CHF,MTH,MTH,0.0
Fixed,1.75138,nan,0.0,ACT/360,13000000.0,EUR,MTH,MTH,Float,0.0,EUR-EuroSTR-OIS Compound,0.0,ACT/360,13000000.0,EUR,MTH,MTH,0.0
Fixed,1.7487,nan,0.0,ACT/360,13000000.0,EUR,MTH,MTH,Float,0.0,EUR-EuroSTR-OIS Compound,0.0,ACT/360,13000000.0,EUR,MTH,MTH,0.0
Fixed,1.75238,nan,0.0,ACT/360,13000000.0,EUR,MTH,MTH,Float,0.0,EUR-EuroSTR-OIS Compound,0.0,ACT/360,13000000.0,EUR,MTH,MTH,0.0
Fixed,1.944,nan,0.0,ACT/365.FIXED,38000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-OIS Compound,0.0,ACT/365.FIXED,38000000.0,GBP,MTH,MTH,0.0
Fixed,1.95,nan,0.0,ACT/365.FIXED,38000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-OIS Compound,0.0,ACT/365.FIXED,38000000.0,GBP,MTH,MTH,0.0
Fixed,1.947,nan,0.0,ACT/365.FIXED,38000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-OIS Compound,0.0,ACT/365.FIXED,38000000.0,GBP,MTH,MTH,0.0
Fixed,1.92,nan,0.0,ACT/365.FIXED,38000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-OIS Compound,0.0,ACT/365.FIXED,38000000.0,GBP,MTH,MTH,0.0
Fixed,6.58,nan,0.0,ACT/360,89000000000.0,CLP,MTH,MTH,Float,0.0,CLP-ICP,0.0,ACT/360,89000000000.0,CLP,MTH,MTH,0.0
Fixed,1.905,nan,0.0,ACT/365.FIXED,28000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-OIS Compound,0.0,ACT/365.FIXED,28000000.0,GBP,MTH,MTH,0.0
Fixed,1.904,nan,0.0,ACT/365.FIXED,38000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-OIS Compound,0.0,ACT/365.FIXED,38000000.0,GBP,MTH,MTH,0.0
Fixed,1.32875,nan,0.0,ACT/360,2000000000.0,USD,MTH,MTH,Float,0.0,USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,2000000000.0,USD,MTH,MTH,0.0
Fixed,1.925,nan,0.0,ACT/365.FIXED,47000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-OIS Compound,0.0,ACT/365.FIXED,47000000.0,GBP,MTH,MTH,0.0
Fixed,2.106,nan,0.0,ACT/360,120000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,120000000.0,USD,MTH,MTH,0.0
Fixed,0.214,nan,0.0,ACT/360,350000000.0,EUR,MTH,MTH,Float,0.0,EUR-EuroSTR-OIS Compound,0.0,ACT/360,350000000.0,EUR,MTH,MTH,0.0
Fixed,3.71384,nan,0.0,ACT/360,21000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,21000000.0,USD,MTH,MTH,0.0
Fixed,3.6183,nan,0.0,ACT/360,110000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,110000000.0,USD,MTH,MTH,0.0
Fixed,3.271,nan,0.0,ACT/360,7000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,7000000.0,USD,MTH,MTH,0.0
Fixed,2.7842,nan,0.0,ACT/360,2000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,2000000.0,USD,MTH,MTH,0.0
Fixed,4.791,nan,0.0,ACT/365.FIXED,46000000.0,NZD,MTH,MTH,Float,0.0,NZD-BKBM FRA,0.0,ACT/365.FIXED,46000000.0,NZD,MTH,MTH,0.0
Fixed,4.685,nan,0.0,ACT/365.FIXED,19000000.0,NZD,MTH,MTH,Float,0.0,NZD-BKBM FRA,0.0,ACT/365.FIXED,19000000.0,NZD,MTH,MTH,0.0
Fixed,2.69,nan,0.0,ACT/365.FIXED,850000000.0,NZD,MTH,MTH,Float,0.0,NZD-NZIONA-OIS Compound,0.0,ACT/365.FIXED,850000000.0,NZD,MTH,MTH,0.0
Fixed,1.268,nan,0.0,ACT/365.FIXED,600000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-OIS Compound,0.0,ACT/365.FIXED,600000000.0,GBP,MTH,MTH,0.0
Fixed,0.218,nan,0.0,ACT/360,2000000000.0,EUR,MTH,MTH,Float,0.0,EUR-EuroSTR-OIS Compound,0.0,ACT/360,2000000000.0,EUR,MTH,MTH,0.0
Fixed,2.7,nan,0.0,ACT/365.FIXED,2200000000.0,NZD,MTH,MTH,Float,0.0,NZD-NZIONA-OIS Compound,0.0,ACT/365.FIXED,2200000000.0,NZD,MTH,MTH,0.0
